Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Area
1309,59,Male,Dress,Clothing,38,Rhode Island,Red,Summer,East
1311,43,Male,Hoodie,Clothing,59,South Carolina,Brown,Winter,East
1312,32,Male,Shoes,Footwear,87,Tennessee,Maroon,Fall,East
1313,66,Male,T-shirt,Clothing,79,Missouri,Violet,Winter,East
1314,70,Male,Shoes,Footwear,28,Missouri,Lavender,Summer,East
1315,42,Male,Boots,Footwear,67,Missouri,Magenta,Summer,East
1316,56,Male,Shorts,Clothing,75,Mississippi,Green,Spring,East
1317,28,Male,Belt,Accessories,32,Arkansas,Lavender,Spring,East
1318,28,Male,Pants,Clothing,43,Kentucky,Green,Spring,East
1319,52,Male,Shorts,Clothing,93,Connecticut,Maroon,Spring,East
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,Magenta,Spring,West
1321,56,Male,Hat,Accessories,31,California,Teal,Fall,West
1322,59,Male,T-shirt,Clothing,84,Missouri,Orange,Winter,East
1323,23,Male,Pants,Clothing,74,Washington,Violet,Winter,West
1324,58,Male,Shorts,Clothing,62,New York,Yellow,Spring,East
1325,39,Male,Jewelry,Accessories,77,Indiana,Orange,Summer,East
1326,28,Male,Backpack,Accessories,73,Oregon,Gold,Summer,West
1327,40,Male,Shoes,Footwear,50,Texas,Indigo,Spring,West
1328,52,Male,Coat,Outerwear,40,Florida,Turquoise,Winter,East
1329,37,Male,Sweater,Clothing,97,Rhode Island,Orange,Winter,East
1330,70,Male,Gloves,Accessories,63,Texas,Indigo,Fall,West
1331,30,Male,Handbag,Accessories,65,Vermont,Charcoal,Fall,East
1332,38,Male,Socks,Clothing,91,Maryland,Lavender,Spring,East
1334,29,Male,Pants,Clothing,69,Idaho,Lavender,Winter,West
1335,46,Male,Coat,Outerwear,52,West Virginia,White,Spring,East
1336,56,Male,Boots,Footwear,49,Nevada,Lavender,Fall,West
1337,23,Male,Sneakers,Footwear,85,Oregon,Charcoal,Spring,West
1338,37,Male,Sweater,Clothing,86,Tennessee,Silver,Spring,East
1339,56,Male,Handbag,Accessories,51,Alabama,Yellow,Winter,East
1340,36,Male,Belt,Accessories,56,Indiana,Olive,Winter,East
1341,40,Male,Belt,Accessories,72,Idaho,Peach,Fall,West
1342,26,Male,Hoodie,Clothing,27,Rhode Island,Yellow,Fall,East
1343,57,Male,Sunglasses,Accessories,43,Arizona,Yellow,Summer,West
1344,68,Male,Sneakers,Footwear,56,Florida,Indigo,Spring,East
1345,56,Male,T-shirt,Clothing,37,New York,Violet,Fall,East
1346,40,Male,Dress,Clothing,21,Nebraska,White,Fall,West
1347,44,Male,Hoodie,Clothing,91,Mississippi,White,Winter,East
1348,44,Male,Sweater,Clothing,95,Vermont,Cyan,Summer,East
1349,19,Male,Belt,Accessories,54,Nebraska,Purple,Spring,West
1350,21,Male,Socks,Clothing,36,South Carolina,Black,Spring,East
1351,31,Male,Sunglasses,Accessories,71,Delaware,Orange,Fall,East
1352,30,Male,Coat,Outerwear,31,Vermont,Maroon,Summer,East
1353,65,Male,Hat,Accessories,89,Indiana,Orange,Spring,East
1354,39,Male,Pants,Clothing,83,Oregon,Teal,Winter,West
1355,64,Male,Backpack,Accessories,42,Maryland,Gray,Spring,East
1356,59,Male,Shorts,Clothing,91,Florida,Blue,Summer,East
1357,49,Male,Jacket,Outerwear,61,Indiana,Cyan,Spring,East
1358,24,Male,Backpack,Accessories,66,Texas,Red,Summer,West
1359,19,Male,Scarf,Accessories,22,Nebraska,Pink,Spring,West
1360,27,Male,Hoodie,Clothing,68,North Carolina,Cyan,Winter,East
1361,56,Male,Skirt,Clothing,43,Alabama,Black,Fall,East
1362,49,Male,Dress,Clothing,32,Alabama,Beige,Fall,East
1363,41,Male,Coat,Outerwear,46,Colorado,Gray,Fall,West
1364,36,Male,Blouse,Clothing,90,Wisconsin,Red,Summer,East
1365,68,Male,Hat,Accessories,75,Delaware,Yellow,Fall,East
1366,28,Male,Handbag,Accessories,69,Indiana,Magenta,Winter,East
1367,45,Male,Belt,Accessories,40,Iowa,Magenta,Fall,East
1368,60,Male,Belt,Accessories,63,Iowa,Black,Fall,East
1369,21,Male,Shirt,Clothing,36,Wisconsin,Orange,Summer,East
1370,32,Male,Shoes,Footwear,75,Iowa,Green,Winter,East
1371,27,Male,Scarf,Accessories,67,Montana,Peach,Summer,West
1372,40,Male,Pants,Clothing,64,Mississippi,Charcoal,Spring,East
1373,64,Male,Blouse,Clothing,61,Michigan,Gray,Fall,East
1374,18,Male,Gloves,Accessories,40,Virginia,Turquoise,Winter,East
1375,22,Male,Handbag,Accessories,97,New York,Red,Fall,East
1376,42,Male,Sneakers,Footwear,31,Maine,Brown,Spring,East
1377,57,Male,Sandals,Footwear,65,New Jersey,Pink,Spring,East
1378,33,Male,Sunglasses,Accessories,54,Maryland,Olive,Spring,East
1379,37,Male,Jacket,Outerwear,49,Kentucky,Lavender,Fall,East
1380,21,Male,T-shirt,Clothing,64,Minnesota,Purple,Fall,East
1381,51,Male,Sneakers,Footwear,35,Massachusetts,Beige,Winter,East
1382,30,Male,Shoes,Footwear,86,Illinois,Green,Winter,East
1383,68,Male,Jacket,Outerwear,55,Michigan,Brown,Winter,East
1384,36,Male,Scarf,Accessories,58,Wisconsin,Beige,Spring,East
1386,41,Male,Jewelry,Accessories,64,Mississippi,Indigo,Fall,East
1387,68,Male,Jacket,Outerwear,56,Oregon,Silver,Fall,West
1388,21,Male,Blouse,Clothing,85,Maryland,Gold,Winter,East
1389,62,Male,Dress,Clothing,23,Arkansas,Lavender,Spring,East
1390,59,Male,Scarf,Accessories,72,Illinois,Orange,Fall,East
1391,25,Male,Hat,Accessories,38,Arkansas,Maroon,Summer,East
1392,53,Male,Blouse,Clothing,29,Mississippi,White,Winter,East
1393,31,Male,Gloves,Accessories,46,Arkansas,Yellow,Spring,East
1394,46,Male,Gloves,Accessories,58,Idaho,Yellow,Spring,West
1395,26,Male,Coat,Outerwear,43,Iowa,Magenta,Fall,East
1396,47,Male,Scarf,Accessories,32,West Virginia,Turquoise,Spring,East
1397,37,Male,Pants,Clothing,30,Wisconsin,Lavender,Winter,East
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,Magenta,Summer,East
1399,30,Male,Dress,Clothing,45,Texas,Cyan,Summer,West
1400,19,Male,Hat,Accessories,81,Nebraska,Olive,Winter,West
1401,36,Male,Backpack,Accessories,23,Nevada,Red,Fall,West
1402,23,Male,Sandals,Footwear,59,Indiana,Blue,Fall,East
1403,62,Male,Sunglasses,Accessories,21,North Dakota,White,Summer,West
1404,26,Male,Backpack,Accessories,20,Georgia,Peach,Spring,East
1405,36,Male,Jewelry,Accessories,28,New Mexico,Charcoal,Winter,West
1406,33,Male,Socks,Clothing,100,New Hampshire,Peach,Winter,East
1407,32,Male,Shirt,Clothing,46,Washington,Turquoise,Spring,West
1408,56,Male,Handbag,Accessories,61,Nevada,Charcoal,Spring,West
1409,58,Male,Blouse,Clothing,58,Maine,Yellow,Winter,East
1410,34,Male,Backpack,Accessories,50,Idaho,Blue,Spring,West
1411,61,Male,Hat,Accessories,93,Tennessee,Purple,Summer,East
1412,48,Male,Skirt,Clothing,24,Louisiana,Green,Summer,East
1413,25,Male,Shorts,Clothing,100,Michigan,Charcoal,Summer,East
1414,51,Male,Blouse,Clothing,79,New Hampshire,Indigo,Fall,East
1415,29,Male,Socks,Clothing,51,Minnesota,Black,Summer,East
1416,54,Male,Belt,Accessories,90,Illinois,Blue,Winter,East
1417,48,Male,Boots,Footwear,56,Idaho,Silver,Summer,West
1418,62,Male,Shorts,Clothing,25,Montana,Brown,Spring,West
1419,18,Male,Shirt,Clothing,75,Alabama,Violet,Summer,East
1420,43,Male,Handbag,Accessories,75,Montana,Orange,Summer,West
1421,22,Male,Jeans,Clothing,53,California,Gray,Summer,West
1422,68,Male,Dress,Clothing,100,Pennsylvania,Gold,Spring,East
1423,44,Male,Dress,Clothing,27,Texas,Charcoal,Fall,West
1424,51,Male,Sandals,Footwear,60,Michigan,Black,Fall,East
1425,66,Male,Jacket,Outerwear,23,Connecticut,Indigo,Fall,East
1426,59,Male,Coat,Outerwear,40,Wyoming,White,Winter,West
1427,60,Male,Pants,Clothing,38,Michigan,Yellow,Summer,East
1428,31,Male,Backpack,Accessories,90,South Dakota,Orange,Summer,West
1429,20,Male,Blouse,Clothing,97,North Dakota,Green,Summer,West
1430,24,Male,Skirt,Clothing,38,Maryland,Gold,Fall,East
1431,48,Male,Sandals,Footwear,30,Michigan,Orange,Summer,East
1432,39,Male,Pants,Clothing,88,South Dakota,Cyan,Fall,West
1433,34,Male,Hat,Accessories,33,Florida,Black,Winter,East
1434,70,Male,Hoodie,Clothing,60,Minnesota,Yellow,Winter,East
1435,59,Male,Sweater,Clothing,64,New York,Maroon,Summer,East
1436,45,Male,Scarf,Accessories,95,Oregon,Black,Fall,West
1437,35,Male,Sneakers,Footwear,83,Minnesota,Gray,Winter,East
1438,69,Male,Boots,Footwear,97,Montana,Orange,Winter,West
1439,58,Male,Coat,Outerwear,38,Washington,Cyan,Spring,West
1440,25,Male,Boots,Footwear,48,New Mexico,Magenta,Summer,West
1441,27,Male,Sandals,Footwear,76,Arizona,Pink,Spring,West
1442,34,Male,Pants,Clothing,25,Nebraska,Turquoise,Summer,West
1443,53,Male,Hoodie,Clothing,92,Idaho,Violet,Spring,West
1444,58,Male,Sandals,Footwear,47,Idaho,Teal,Fall,West
1445,32,Male,Sweater,Clothing,36,Vermont,Pink,Fall,East
1446,64,Male,Belt,Accessories,51,Arkansas,Gold,Fall,East
1447,63,Male,Jeans,Clothing,35,Wyoming,Red,Summer,West
1448,23,Male,Hoodie,Clothing,57,New Mexico,Beige,Summer,West
1449,64,Male,Boots,Footwear,95,West Virginia,Black,Summer,East
1450,18,Male,Socks,Clothing,41,New York,Lavender,Winter,East
1451,25,Male,Dress,Clothing,44,Illinois,Teal,Winter,East
1452,54,Male,Jacket,Outerwear,34,Utah,Maroon,Fall,West
1453,60,Male,Jacket,Outerwear,25,Colorado,Blue,Spring,West
1454,36,Male,Boots,Footwear,93,Virginia,Teal,Winter,East
1455,66,Male,Sneakers,Footwear,50,Georgia,Maroon,Winter,East
1456,60,Male,Pants,Clothing,79,Alabama,Silver,Fall,East
1457,59,Male,Coat,Outerwear,100,Montana,Olive,Spring,West
1458,58,Male,Shirt,Clothing,57,Pennsylvania,Gray,Spring,East
1459,35,Male,Sweater,Clothing,28,Missouri,Peach,Spring,East
1460,20,Male,Shoes,Footwear,35,Maine,Yellow,Winter,East
1461,70,Male,Boots,Footwear,85,Pennsylvania,Violet,Fall,East
1462,54,Male,Sunglasses,Accessories,95,Oregon,Red,Summer,West
1463,38,Male,Sneakers,Footwear,90,Utah,Charcoal,Summer,West
1464,54,Male,Jewelry,Accessories,49,Oklahoma,Beige,Summer,West
1465,33,Male,Belt,Accessories,92,Montana,Peach,Winter,West
1466,46,Male,Gloves,Accessories,72,Nebraska,Violet,Winter,West
1467,58,Male,Shorts,Clothing,71,Alabama,Green,Summer,East
1468,30,Male,Jewelry,Accessories,27,Ohio,Olive,Winter,East
1469,42,Male,Gloves,Accessories,39,Arkansas,Silver,Fall,East
1470,28,Male,Jewelry,Accessories,98,Mississippi,Purple,Winter,East
1471,43,Male,Sandals,Footwear,27,California,Silver,Spring,West
1473,39,Male,Hat,Accessories,24,Indiana,Turquoise,Spring,East
1474,69,Male,Shorts,Clothing,63,Wisconsin,Violet,Fall,East
1475,31,Male,Sweater,Clothing,72,New Jersey,Pink,Fall,East
1476,44,Male,Blouse,Clothing,61,Rhode Island,Teal,Spring,East
1477,39,Male,Hat,Accessories,56,Wyoming,Magenta,Fall,West
1478,24,Male,Belt,Accessories,32,Oregon,Silver,Summer,West
1479,28,Male,Gloves,Accessories,23,Washington,Blue,Summer,West
1480,48,Male,Coat,Outerwear,100,Washington,Black,Spring,West
1481,39,Male,Jewelry,Accessories,74,New Hampshire,Gold,Fall,East
1482,64,Male,Skirt,Clothing,33,Maryland,Gray,Spring,East
1483,28,Male,Gloves,Accessories,67,Wisconsin,Magenta,Spring,East
1484,39,Male,Jewelry,Accessories,61,Massachusetts,Yellow,Summer,East
1485,49,Male,Shorts,Clothing,46,Nebraska,Teal,Summer,West
1486,22,Male,Gloves,Accessories,56,Nebraska,Red,Spring,West
1487,25,Male,Sneakers,Footwear,73,Idaho,Yellow,Spring,West
1488,40,Male,Skirt,Clothing,44,Arizona,Black,Summer,West
1490,24,Male,Jewelry,Accessories,26,Missouri,Magenta,Summer,East
1491,66,Male,Sneakers,Footwear,52,Louisiana,Olive,Spring,East
1492,27,Male,Shirt,Clothing,54,Arkansas,Black,Summer,East
1493,62,Male,Jacket,Outerwear,38,North Carolina,Maroon,Summer,East
1494,70,Male,Belt,Accessories,44,North Dakota,Gold,Fall,West
1495,43,Male,T-shirt,Clothing,76,Montana,Gray,Spring,West
1496,45,Male,Jewelry,Accessories,23,Rhode Island,Brown,Winter,East
1497,63,Male,T-shirt,Clothing,98,Idaho,Purple,Winter,West
1498,69,Male,Jacket,Outerwear,33,Michigan,Magenta,Spring,East
1499,59,Male,Sweater,Clothing,32,Illinois,Teal,Summer,East
1500,19,Male,Boots,Footwear,85,Georgia,Olive,Fall,East
1501,63,Male,Jeans,Clothing,69,Alabama,Maroon,Summer,East
1503,37,Male,Pants,Clothing,66,Massachusetts,Black,Summer,East
1504,50,Male,Jacket,Outerwear,30,Michigan,Maroon,Fall,East
1506,46,Male,Belt,Accessories,20,North Dakota,Teal,Summer,West
1507,35,Male,Shirt,Clothing,30,South Carolina,Beige,Fall,East
1508,66,Male,Dress,Clothing,86,Pennsylvania,Maroon,Winter,East
1509,35,Male,Blouse,Clothing,84,Colorado,Beige,Spring,West
1510,20,Male,Dress,Clothing,54,New Hampshire,White,Summer,East
1511,55,Male,Blouse,Clothing,30,Maryland,Gray,Fall,East
1512,34,Male,Dress,Clothing,91,Georgia,Violet,Winter,East
1513,60,Male,Sneakers,Footwear,23,Wisconsin,Silver,Winter,East
1514,22,Male,Socks,Clothing,35,Texas,Red,Spring,West
1515,26,Male,Shoes,Footwear,90,Utah,Brown,Winter,West
1516,39,Male,Jeans,Clothing,93,Indiana,Turquoise,Fall,East
1517,20,Male,Jeans,Clothing,68,Nevada,Indigo,Winter,West
1518,57,Male,Gloves,Accessories,41,New Hampshire,Violet,Spring,East
1519,68,Male,Belt,Accessories,73,New York,Yellow,Winter,East
1520,50,Male,Sunglasses,Accessories,73,Texas,Cyan,Fall,West
1521,21,Male,Hat,Accessories,66,Iowa,Brown,Summer,East
1522,29,Male,Backpack,Accessories,59,Washington,White,Summer,West
1523,38,Male,Shorts,Clothing,72,Tennessee,Yellow,Spring,East
1524,54,Male,Socks,Clothing,88,Georgia,White,Summer,East
1525,22,Male,Socks,Clothing,76,Massachusetts,Pink,Summer,East
1526,29,Male,Belt,Accessories,31,Oregon,Indigo,Winter,West
1527,41,Male,Jacket,Outerwear,22,Oklahoma,White,Summer,West
1528,26,Male,Hat,Accessories,75,Wisconsin,Red,Fall,East
1529,69,Male,T-shirt,Clothing,75,Oregon,Red,Spring,West
1530,20,Male,Backpack,Accessories,63,Georgia,Lavender,Winter,East
1531,59,Male,Coat,Outerwear,21,New Mexico,Teal,Spring,West
1532,63,Male,Backpack,Accessories,83,Mississippi,Violet,Spring,East
1533,68,Male,Jacket,Outerwear,46,Wisconsin,Silver,Winter,East
1534,50,Male,Shoes,Footwear,59,New Hampshire,Gold,Summer,East
1535,55,Male,Blouse,Clothing,66,Wyoming,Green,Summer,West
1536,36,Male,Sandals,Footwear,74,West Virginia,Turquoise,Fall,East
1537,18,Male,Sunglasses,Accessories,82,Michigan,Indigo,Summer,East
1539,56,Male,Dress,Clothing,65,Illinois,Charcoal,Fall,East
1541,28,Male,Shorts,Clothing,95,Colorado,Red,Winter,West
1542,24,Male,Handbag,Accessories,77,Illinois,Indigo,Winter,East
1544,56,Male,Jeans,Clothing,89,Wisconsin,Indigo,Fall,East
1545,30,Male,Jewelry,Accessories,24,Arkansas,Maroon,Spring,East
1546,48,Male,Belt,Accessories,43,Delaware,Black,Winter,East
1547,60,Male,Sneakers,Footwear,51,Oregon,Purple,Summer,West
1548,46,Male,Hat,Accessories,46,South Carolina,Teal,Summer,East
1549,69,Male,Dress,Clothing,32,Maryland,Silver,Summer,East
1550,19,Male,Sneakers,Footwear,55,Kansas,Black,Spring,West
1551,66,Male,Sunglasses,Accessories,26,Arkansas,Black,Summer,East
1552,64,Male,Handbag,Accessories,29,Minnesota,Olive,Summer,East
1553,54,Male,Blouse,Clothing,49,New Mexico,Purple,Spring,West
1554,27,Male,Blouse,Clothing,45,Delaware,Indigo,Spring,East
1555,64,Male,Shorts,Clothing,48,Utah,Lavender,Winter,West
1556,43,Male,Shorts,Clothing,47,Ohio,Cyan,Winter,East
1557,43,Male,Hoodie,Clothing,57,Alabama,Gold,Fall,East
1558,27,Male,Backpack,Accessories,34,South Dakota,Magenta,Fall,West
1559,35,Male,Sunglasses,Accessories,75,New Mexico,Teal,Fall,West
1560,43,Male,Scarf,Accessories,94,Oregon,Beige,Fall,West
1561,57,Male,Hat,Accessories,84,Oregon,Teal,Winter,West
1562,50,Male,Scarf,Accessories,38,Mississippi,Indigo,Summer,East
1563,37,Male,Scarf,Accessories,75,Alabama,Purple,Winter,East
1564,68,Male,Pants,Clothing,44,Kansas,Teal,Fall,West
1565,22,Male,Backpack,Accessories,33,California,Turquoise,Summer,West
1566,58,Male,Sunglasses,Accessories,93,Idaho,Peach,Fall,West
1567,48,Male,Sneakers,Footwear,99,Wyoming,Green,Winter,West
1568,30,Male,Backpack,Accessories,33,Minnesota,Turquoise,Spring,East
1569,51,Male,Sneakers,Footwear,76,Washington,Yellow,Spring,West
1571,30,Male,Pants,Clothing,41,Missouri,Brown,Winter,East
1572,28,Male,Jewelry,Accessories,88,Colorado,Silver,Winter,West
1573,37,Male,Skirt,Clothing,92,Washington,White,Summer,West
1574,36,Male,T-shirt,Clothing,31,North Dakota,Indigo,Summer,West
1575,18,Male,Skirt,Clothing,25,Minnesota,Magenta,Spring,East
1576,52,Male,Shirt,Clothing,28,California,Turquoise,Spring,West
1577,56,Male,Dress,Clothing,75,Michigan,White,Spring,East
1578,68,Male,Boots,Footwear,34,Delaware,Olive,Spring,East
1579,62,Male,Pants,Clothing,97,California,Maroon,Winter,West
1580,35,Male,Jacket,Outerwear,80,Oklahoma,Violet,Summer,West
1581,65,Male,Sneakers,Footwear,71,North Dakota,Cyan,Summer,West
1582,69,Male,Jewelry,Accessories,77,Ohio,Teal,Fall,East
1584,37,Male,Scarf,Accessories,92,Maryland,Yellow,Summer,East
1586,37,Male,Sweater,Clothing,25,Alabama,Charcoal,Fall,East
1587,25,Male,Boots,Footwear,77,Oklahoma,Purple,Fall,West
1588,41,Male,Socks,Clothing,99,Alabama,Beige,Summer,East
1589,48,Male,Belt,Accessories,24,Vermont,Cyan,Winter,East
1590,42,Male,Sneakers,Footwear,72,Ohio,Silver,Summer,East
1591,54,Male,Jeans,Clothing,80,Wisconsin,Pink,Winter,East
1592,18,Male,Skirt,Clothing,100,South Dakota,Gold,Winter,West
1593,56,Male,Shoes,Footwear,83,Iowa,Cyan,Summer,East
1594,61,Male,Dress,Clothing,95,Maryland,Black,Spring,East
1595,40,Male,Handbag,Accessories,41,Colorado,Charcoal,Summer,West
1596,34,Male,Backpack,Accessories,35,Wisconsin,Magenta,Spring,East
1597,42,Male,Jewelry,Accessories,30,Mississippi,Pink,Fall,East
1598,43,Male,Hat,Accessories,21,Mississippi,Maroon,Winter,East
1599,47,Male,Jewelry,Accessories,85,California,Teal,Fall,West
1600,48,Male,Shirt,Clothing,54,Delaware,Orange,Winter,East
1601,20,Male,Boots,Footwear,26,Montana,Yellow,Spring,West
1602,65,Male,Shirt,Clothing,59,Indiana,Red,Spring,East
1603,54,Male,Sunglasses,Accessories,48,West Virginia,Charcoal,Winter,East
1604,23,Male,Shorts,Clothing,98,Iowa,Black,Summer,East
1605,18,Male,Sweater,Clothing,92,Maine,White,Summer,East
1606,70,Male,Belt,Accessories,46,Connecticut,Lavender,Winter,East
1607,55,Male,T-shirt,Clothing,21,Kansas,White,Spring,West
1608,49,Male,Shorts,Clothing,72,Vermont,Gray,Fall,East
1609,26,Male,Sandals,Footwear,58,Nebraska,Cyan,Fall,West
1610,33,Male,Shirt,Clothing,93,Nevada,Brown,Fall,West
1611,20,Male,Socks,Clothing,31,Tennessee,Purple,Spring,East
1612,41,Male,Pants,Clothing,26,Arkansas,Yellow,Winter,East
1613,18,Male,Skirt,Clothing,68,Wisconsin,Indigo,Summer,East
1614,26,Male,Jewelry,Accessories,31,Illinois,Black,Summer,East
1615,30,Male,T-shirt,Clothing,41,Kansas,Gray,Summer,West
1616,64,Male,Jewelry,Accessories,62,New York,Indigo,Fall,East
1617,26,Male,Hat,Accessories,41,Colorado,Green,Spring,West
1618,43,Male,Blouse,Clothing,64,Wisconsin,Peach,Winter,East
1619,63,Male,Sandals,Footwear,72,Michigan,Purple,Summer,East
1621,25,Male,Hat,Accessories,47,Virginia,Charcoal,Winter,East
1622,68,Male,Scarf,Accessories,46,Ohio,Gray,Summer,East
1623,31,Male,Shorts,Clothing,43,Missouri,Brown,Winter,East
1624,64,Male,Backpack,Accessories,58,Indiana,Cyan,Summer,East
1625,38,Male,Sweater,Clothing,32,Florida,White,Winter,East
1626,34,Male,Skirt,Clothing,45,Minnesota,Beige,Winter,East
1627,32,Male,Sneakers,Footwear,35,Nevada,Orange,Summer,West
1628,69,Male,Sunglasses,Accessories,21,Maine,Olive,Winter,East
1629,45,Male,Dress,Clothing,64,Massachusetts,Teal,Winter,East
1630,35,Male,Blouse,Clothing,88,North Dakota,Silver,Spring,West
1631,63,Male,Shoes,Footwear,48,New Jersey,Gold,Summer,East
1632,65,Male,Sweater,Clothing,36,Indiana,Violet,Summer,East
1633,35,Male,Gloves,Accessories,28,Oregon,White,Summer,West
1634,54,Male,Socks,Clothing,80,North Dakota,Peach,Spring,West
1635,28,Male,Coat,Outerwear,23,South Carolina,Orange,Summer,East
1636,68,Male,Sunglasses,Accessories,24,North Carolina,Violet,Summer,East
1637,58,Male,Boots,Footwear,22,North Dakota,Green,Fall,West
1638,35,Male,Dress,Clothing,21,Massachusetts,Peach,Spring,East
1639,68,Male,Jacket,Outerwear,51,Tennessee,Black,Spring,East
1640,41,Male,Gloves,Accessories,65,Missouri,Blue,Summer,East
1641,65,Male,Scarf,Accessories,51,Tennessee,Magenta,Spring,East
1642,50,Male,Hoodie,Clothing,32,Colorado,Violet,Summer,West
1643,18,Male,Coat,Outerwear,70,Mississippi,Beige,Spring,East
1644,38,Male,Scarf,Accessories,77,Ohio,Pink,Summer,East
1645,68,Male,Coat,Outerwear,90,North Carolina,Beige,Summer,East
1646,53,Male,Scarf,Accessories,36,Ohio,Green,Summer,East
1647,58,Male,Handbag,Accessories,77,Nebraska,Silver,Summer,West
1649,36,Male,Pants,Clothing,69,Oklahoma,Gray,Summer,West
1650,58,Male,T-shirt,Clothing,63,Wisconsin,White,Summer,East
1651,60,Male,Scarf,Accessories,36,Arkansas,Silver,Winter,East
1652,59,Male,Coat,Outerwear,80,Texas,Blue,Winter,West
1653,65,Male,Sweater,Clothing,35,New Mexico,Orange,Summer,West
1654,31,Male,Belt,Accessories,93,Colorado,Silver,Winter,West
1655,43,Male,Belt,Accessories,25,Indiana,Gray,Spring,East
1656,37,Male,Sweater,Clothing,81,Arizona,Gold,Spring,West
1657,21,Male,Blouse,Clothing,42,Indiana,Brown,Spring,East
1658,69,Male,Skirt,Clothing,36,Indiana,Turquoise,Spring,East
1660,53,Male,Gloves,Accessories,37,Utah,Black,Fall,West
1661,59,Male,T-shirt,Clothing,45,Louisiana,Yellow,Winter,East
1662,64,Male,Gloves,Accessories,86,Iowa,Beige,Summer,East
1663,63,Male,Sunglasses,Accessories,24,New Mexico,Olive,Winter,West
1664,43,Male,Shirt,Clothing,22,Maine,Gold,Summer,East
1665,19,Male,Handbag,Accessories,53,Minnesota,Purple,Spring,East
